timestamp,demand_kWh
2019-08-26,842.031137855236
2019-08-27,633.6048835781362
2019-08-28,591.7188006364735
2019-08-29,400.16449719964555
2019-08-30,542.4066505786161
2019-08-31,732.4941660259597
2019-09-01,259.4166584180961
2019-09-02,398.3266584180961
2019-09-03,538.640799741775
2019-09-04,630.8748809841936
2019-09-05,534.4809824808597
2019-09-06,681.1461560460156
2019-09-07,501.79149439601485
2019-09-08,354.87749439601504
2019-09-09,501.94818511210565
2019-09-10,454.51824456094414
2019-09-11,558.07995433538
2019-09-12,490.5500545267126
2019-09-13,676.4889659956482
2019-09-14,579.6609556998013
2019-09-15,464.9425488055607
2019-09-16,616.4674259006541
2019-09-17,530.3746481810123
2019-09-18,544.5752041384417
2019-09-19,608.3574773602693
2019-09-20,594.571934962025
2019-09-21,548.1823545933003
2019-09-22,311.9051162093734
2019-09-23,613.0726062366174
2019-09-24,344.2721676345402
2019-09-25,573.7126378690464
2019-09-26,516.3010137852837
2019-09-27,549.478254110432
2019-09-28,255.60287370838125
2019-09-29,322.5789426738983
2019-09-30,417.1140183167334
2019-10-01,581.7860586679983
2019-10-02,604.1081882289399
2019-10-03,629.7462221756134
2019-10-04,609.2266441367882
2019-10-05,388.25054595886473
2019-10-06,386.2254522983663
2019-10-07,596.6870291419664
2019-10-08,375.22921903423565
2019-10-09,547.2349883939115
2019-10-10,293.9579518072289
2019-10-11,726.3709797705096
2019-10-12,625.4140520046849
2019-10-13,595.9104941642779
2019-10-14,687.192291571468
2019-10-15,435.532579784843
2019-10-16,548.9694594719607
2019-10-17,381.6067277638887
2019-10-18,533.9889857237525
2019-10-19,601.4648531223243
2019-10-20,279.3763678265591
2019-10-21,623.4352933328855
2019-10-22,615.2892114960316
2019-10-23,736.309927655382
2019-10-24,538.4762613178241
2019-10-25,516.2878340607169
2019-10-26,531.5474926009905
2019-10-27,260.83500725085406
2019-10-28,436.7702766359653
2019-10-29,216.9047132130126
2019-10-30,455.56713717901056
2019-10-31,604.2626787757883
2019-11-01,911.1924354185096
2019-11-02,436.11333365968653
2019-11-03,397.9503800514392
2019-11-04,677.673599585528
2019-11-05,781.4630649502863
2019-11-06,783.675377964357
2019-11-07,697.8560170354549
2019-11-08,718.8907013898332
2019-11-09,516.2422167170648
2019-11-10,521.9422167170646
2019-11-11,251.08621671706464
2019-11-12,587.9261369928735
2019-11-13,455.8437321446412
2019-11-14,551.6170964165578
2019-11-15,598.1568775700852
2019-11-16,269.92872895840577
2019-11-17,254.45472895840578
2019-11-18,619.1122450478189
2019-11-19,525.1339657834388
2019-11-20,554.1469502284133
2019-11-21,566.8782527801063
2019-11-22,677.2523498128572
2019-11-23,637.4565082341225
2019-11-24,516.4703531612234
2019-11-25,485.92076052619956
2019-11-26,44.03964042326545
2019-11-27,366.98410455828656
2019-11-28,68.31117628824435
2019-11-29,405.50587095916035
2019-11-30,183.5974098873706
2019-12-01,402.5084880458734
2019-12-02,478.36378347682313
2019-12-03,524.0571902174094
2019-12-04,578.2453405401791
2019-12-05,563.1694033472913
2019-12-06,655.316221966615
2019-12-07,539.3617743320898
2019-12-08,355.1987033283094
2019-12-09,527.6571406698931
2019-12-10,636.9148030982925
2019-12-11,781.3915658003834
2019-12-12,627.3676463928111
2019-12-13,784.8884031876951
2019-12-14,497.7856323191417
2019-12-15,402.0739794251711
2019-12-16,675.9578004668033
2019-12-17,819.3500796784621
2019-12-18,640.3078179141976
2019-12-19,592.2847058828248
2019-12-20,369.77044142483044
2019-12-21,462.60618703886524
2019-12-22,500.9626958107953
2019-12-23,291.83988394812263
2019-12-24,181.58096242387938
2019-12-25,110.34277431623455
2019-12-26,364.94360105477415
2019-12-27,256.02443755698994
2019-12-28,186.99571441036227
2019-12-29,405.7627521622161
2019-12-30,352.34710623780575
2019-12-31,323.15054373576726
2020-01-01,256.97321458216226
2020-01-02,609.3151832555459
2020-01-03,554.1261607051688
2020-01-04,391.79036786394835
2020-01-05,290.24798691156747
2020-01-06,531.6717877848375
2020-01-07,396.7467940148491
2020-01-08,463.32428844788274
2020-01-09,773.6279197875489
2020-01-10,625.6721328757151
2020-01-11,609.179447438708
2020-01-12,396.03824222698177
2020-01-13,526.4364567350935
2020-01-14,710.9639304554566
2020-01-15,310.6905632053698
2020-01-16,568.7357909566158
2020-01-17,453.36457378836593
2020-01-18,434.599731673146
2020-01-19,405.1055797744117
2020-01-20,376.54265572377875
2020-01-21,511.5007099082048
2020-01-22,659.8308600024352
2020-01-23,692.5578458149971
2020-01-24,515.1768957177493
2020-01-25,436.26872351734835
2020-01-26,555.5138191348785
2020-01-27,705.2515948419674
2020-01-28,639.3396051869196
2020-01-29,494.72138161176366
2020-01-30,638.5530917510351
2020-01-31,396.8917164209869
2020-02-01,508.4849247299801
2020-02-02,209.9689247299803
2020-02-03,323.4004853215547
2020-02-04,428.39002884342136
2020-02-05,479.38031494099846
2020-02-06,495.54205364158986
2020-02-07,376.9213597385546
2020-02-08,219.573372897296
2020-02-09,202.53737289729594
2020-02-10,485.31645907106497
2020-02-11,552.1495862147007
2020-02-12,481.1381276399559
2020-02-13,490.0049917309877
2020-02-14,534.8680721946138
2020-02-15,395.99496452450046
2020-02-16,313.82949654420474
2020-02-17,311.0082305343526
2020-02-18,405.50817539199676
2020-02-19,788.3377240839127
2020-02-20,401.68334140264926
2020-02-21,364.03282355018
2020-02-22,275.04390383396174
2020-02-23,273.86790383396163
2020-02-24,364.2143134357279
2020-02-25,534.7924710479128
2020-02-26,426.98777456088703
2020-02-27,453.87666775455114
2020-02-28,274.8496806481117
2020-02-29,271.2301065278643
2020-03-01,267.7695927663962
2020-03-02,340.6360400963071
2020-03-03,502.11439234002637
2020-03-04,335.274829026804
2020-03-05,435.7672332283405
2020-03-06,396.6574913105047
2020-03-07,366.83198104434507
2020-03-08,290.0959810443451
2020-03-09,463.4028703927561
2020-03-10,415.5844059509325
2020-03-11,323.4725376701465
2020-03-12,350.34580013773297
2020-03-13,219.45960288026123
2020-03-14,138.11192883590002
2020-03-15,213.0399288359
2020-03-16,98.63876820735352
2020-03-17,60.218116526864655
2020-03-18,76.37611652686468
2020-03-19,0.01309453638630696
2020-03-20,0.0
2020-03-21,21.03
2020-03-22,76.04599999999998
2020-03-23,81.364
2020-03-24,113.63400000000001
2020-03-25,47.088
2020-03-26,71.67399999999999
2020-03-27,112.93606947450593
2020-03-28,25.34612631728347
2020-03-29,7.860126317283468
2020-03-30,72.69012631728347
2020-03-31,81.85812631728348
2020-04-01,83.26412631728347
2020-04-02,1.0001263172834687
2020-04-03,44.76212631728347
2020-04-04,33.546126317283466
2020-04-05,89.90812631728346
2020-04-06,65.36012631728346
2020-04-07,19.290126317283466
2020-04-08,131.26012631728346
2020-04-09,116.40412631728348
2020-04-10,66.03812631728347
2020-04-11,62.378126317283474
2020-04-12,2.498126317283469
2020-04-13,1.0001263172834687
2020-04-14,34.31612631728347
2020-04-15,45.994126317283474
2020-04-16,69.6035304971082
2020-04-17,12.576
2020-04-18,61.09999999999999
2020-04-19,67.934
2020-04-20,113.28999999999999
2020-04-21,63.407999999999994
2020-04-22,139.18599999999998
2020-04-23,28.834
2020-04-24,63.059623657870816
2020-04-25,111.31800363967243
2020-04-26,181.50800363967244
2020-04-27,62.814003639672435
2020-04-28,62.87636542311192
2020-04-29,94.68
2020-04-30,99.27145689956842
2020-05-01,74.32326210194798
2020-05-02,41.37726210194797
2020-05-03,82.67326210194798
2020-05-04,63.32326210194798
2020-05-05,145.051262101948
2020-05-06,31.271262101947976
2020-05-07,52.533262101947976
2020-05-08,111.30326210194798
2020-05-09,225.09099278110483
2020-05-10,68.76953142279108
2020-05-11,71.97926210194798
2020-05-12,85.2313677547414
2020-05-13,91.37008214819555
2020-05-14,41.35713572336476
2020-05-15,90.99313572336476
2020-05-16,150.4791357233648
2020-05-17,115.81313572336474
2020-05-18,183.87113572336472
2020-05-19,228.91869452660796
2020-05-20,106.49825636508861
2020-05-21,152.66599179109755
2020-05-22,203.90409294160645
2020-05-23,65.64336037667513
2020-05-24,20.489360376675116
2020-05-25,176.73736037667513
2020-05-26,104.6706621284678
2020-05-27,129.75237250011764
2020-05-28,93.45037250011765
2020-05-29,136.35637250011763
2020-05-30,180.61837250011763
2020-05-31,130.34037250011767
2020-06-01,104.02837250011764
2020-06-02,121.69037250011766
2020-06-03,154.40837250011765
2020-06-04,70.45558413586488
2020-06-05,139.6731552722464
2020-06-06,47.331348417881976
2020-06-07,125.26734841788198
2020-06-08,63.13334841788199
2020-06-09,63.219348417881974
2020-06-10,226.90038693691207
2020-06-11,145.94295544669916
2020-06-12,224.51060110829877
2020-06-13,205.08883922087676
2020-06-14,108.54468451183253
2020-06-15,54.25468451183254
2020-06-16,163.41468451183255
2020-06-17,122.8089669190251
2020-06-18,247.87595142432886
2020-06-19,118.41512533737233
2020-06-20,273.8055383808505
2020-06-21,204.44553838085056
2020-06-22,140.316482910566
2020-06-23,98.72621481833173
2020-06-24,83.45621481833174
2020-06-25,248.3662148183317
2020-06-26,186.8461086294098
2020-06-27,115.60970859406818
2020-06-28,228.90941880784493
2020-06-29,183.62631940817315
2020-06-30,231.4819233449477
2020-07-01,199.3346558550523
2020-07-02,281.24465752883793
2020-07-03,288.4407632711621
2020-07-04,93.366
2020-07-05,262.644
2020-07-06,174.12399999999997
2020-07-07,247.426
2020-07-08,35.294000000000004
2020-07-09,172.21667604545098
2020-07-10,195.9789017546572
2020-07-11,372.3929017546573
2020-07-12,111.79090175465716
2020-07-13,92.9289017546572
2020-07-14,208.7749017546572
2020-07-15,108.82490175465719
2020-07-16,136.69890175465721
2020-07-17,285.3989017546572
2020-07-18,199.8409017546572
2020-07-19,152.50690175465718
2020-07-20,145.1649017546572
2020-07-21,221.8009017546572
2020-07-22,106.2649017546572
2020-07-23,268.1166771156172
2020-07-24,285.80890900158903
2020-07-25,155.53324702975794
2020-07-26,124.2387142348951
2020-07-27,194.2824732957207
